Data Venda;Data Envio;ID Loja;ID Produto;ID Cliente;No. Venda;Custo Unitário;Preço Unitário;Quantidade;Valor Desconto;Valor Venda;Produto;Fabricante;Marca;Classe;Cor
01/07/2008 00:00;09/07/2008 00:00;306;366;19054;200807013CS588;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
11/07/2008 00:00;19/07/2008 00:00;306;366;19054;200807113CS588;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
13/07/2008 00:00;21/07/2008 00:00;306;366;19054;200807133CS588;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
30/07/2008 00:00;06/08/2008 00:00;307;366;19103;200807303CS628;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
03/10/2008 00:00;13/10/2008 00:00;199;366;18876;200810033CS707;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
21/10/2008 00:00;01/11/2008 00:00;307;366;19107;200810213CS646;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
30/10/2008 00:00;11/11/2008 00:00;307;366;19108;200810303CS648;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
08/04/2009 00:00;12/04/2009 00:00;199;366;18930;200904083CS839;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
12/04/2009 00:00;17/04/2009 00:00;199;366;18931;200904123CS840;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
04/05/2009 00:00;17/05/2009 00:00;199;366;18939;200905043CS848;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
12/05/2009 00:00;23/05/2009 00:00;306;366;19067;200905123CS746;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
14/05/2009 00:00;25/05/2009 00:00;306;366;19067;200905143CS746;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
15/06/2009 00:00;24/06/2009 00:00;199;366;18955;200906153CS866;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
16/06/2009 00:00;25/06/2009 00:00;199;366;18955;200906163CS866;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
23/06/2009 00:00;04/07/2009 00:00;199;366;18957;200906233CS868;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
06/07/2009 00:00;10/07/2009 00:00;306;366;19070;200907063CS757;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
10/10/2009 00:00;21/10/2009 00:00;307;366;19137;200910103CS727;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
17/10/2009 00:00;28/10/2009 00:00;307;366;19137;200910173CS727;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
23/10/2009 00:00;04/11/2009 00:00;307;366;19138;200910233CS728;348,58;758;6;0;4548;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
01/06/2008 00:00;07/06/2008 00:00;306;384;19052;200806013CS576;348,58;758;12;0;9096;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
16/06/2008 00:00;23/06/2008 00:00;306;384;19053;200806163CS586;348,58;758;12;0;9096;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
23/06/2008 00:00;05/07/2008 00:00;199;384;18848;200806233CS620;348,58;758;12;0;9096;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
04/07/2008 00:00;12/07/2008 00:00;306;384;19054;200807043CS588;348,58;758;12;0;9096;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
02/06/2009 00:00;14/06/2009 00:00;306;384;19068;200906023CS748;348,58;758;12;0;9096;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
19/10/2009 00:00;28/10/2009 00:00;199;384;19005;200910193CS920;348,58;758;12;0;9096;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
14/04/2008 00:00;20/04/2008 00:00;199;1202;18832;200804144CS600;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
01/05/2008 00:00;06/05/2008 00:00;306;1202;19051;200805014CS567;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
11/05/2008 00:00;24/05/2008 00:00;199;1202;18839;200805114CS607;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
30/05/2008 00:00;05/06/2008 00:00;306;1202;19052;200805304CS576;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
06/06/2008 00:00;15/06/2008 00:00;199;1203;18845;200806064CS617;324,69;980;12;0;11760;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
18/06/2008 00:00;29/06/2008 00:00;199;1203;18847;200806184CS619;324,69;980;12;0;11760;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
23/06/2008 00:00;05/07/2008 00:00;199;1202;18848;200806234CS620;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
29/06/2008 00:00;03/07/2008 00:00;199;1202;18850;200806294CS627;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
06/07/2008 00:00;14/07/2008 00:00;306;1203;19054;200807064CS588;324,69;980;12;0;11760;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
06/10/2008 00:00;16/10/2008 00:00;307;1203;19106;200810064CS637;324,69;980;12;0;11760;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
11/10/2008 00:00;21/10/2008 00:00;307;1202;19106;200810114CS637;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
16/10/2008 00:00;27/10/2008 00:00;307;1202;19107;200810164CS646;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
18/10/2008 00:00;29/10/2008 00:00;307;1202;19107;200810184CS646;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
01/04/2009 00:00;12/04/2009 00:00;199;1203;18927;200904014CS836;324,69;980;12;0;11760;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
02/06/2009 00:00;15/06/2009 00:00;199;1203;18949;200906024CS859;324,69;980;12;0;11760;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
18/07/2009 00:00;23/07/2009 00:00;306;1202;19071;200907184CS760;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
26/09/2009 00:00;06/10/2009 00:00;307;1202;19136;200909264CS726;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
13/10/2009 00:00;24/10/2009 00:00;307;1203;19137;200910134CS727;324,69;980;12;0;11760;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
09/04/2008 00:00;14/04/2008 00:00;199;1178;18831;200804094CS597;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
02/08/2008 00:00;09/08/2008 00:00;307;1178;19103;200808024CS628;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
06/08/2008 00:00;13/08/2008 00:00;307;1178;19103;200808064CS628;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
03/10/2008 00:00;13/10/2008 00:00;307;1178;19106;200810034CS637;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
29/04/2009 00:00;10/05/2009 00:00;199;1178;18937;200904294CS846;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
05/05/2009 00:00;18/05/2009 00:00;199;1178;18939;200905054CS848;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
16/07/2009 00:00;20/07/2009 00:00;306;1178;19070;200907164CS757;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
14/10/2009 00:00;21/10/2009 00:00;199;1178;19003;200910144CS918;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
25/10/2009 00:00;06/11/2009 00:00;307;1178;19138;200910254CS728;330,66;998;12;0;11976;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
25/09/2008 00:00;05/10/2008 00:00;307;1226;19106;200809254CS637;330,99;999;12;0;11988;Fabrikam Trendsetter 1/3'' 8.5mm X200 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
29/09/2008 00:00;09/10/2008 00:00;307;1226;19106;200809294CS637;330,99;999;12;0;11988;Fabrikam Trendsetter 1/3'' 8.5mm X200 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
05/10/2008 00:00;15/10/2008 00:00;307;366;19106;200810053CS637;348,58;758;12;0;9096;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
19/09/2009 00:00;28/09/2009 00:00;307;366;19135;200909193CS725;348,58;758;12;0;9096;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
07/10/2009 00:00;18/10/2009 00:00;307;366;19137;200910073CS727;348,58;758;12;0;9096;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
20/10/2008 00:00;31/10/2008 00:00;307;1155;19107;200810204CS646;324,69;980;12;0;11760;Fabrikam Trendsetter 2/3'' 17mm X100 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
24/05/2009 00:00;03/06/2009 00:00;199;366;18946;200905243CS856;348,58;758;12;0;9096;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
09/04/2008 00:00;14/04/2008 00:00;199;1155;18831;200804094CS597;324,69;980;12;0;11760;Fabrikam Trendsetter 2/3'' 17mm X100 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
30/04/2008 00:00;11/05/2008 00:00;199;1226;18837;200804304CS605;330,99;999;12;0;11988;Fabrikam Trendsetter 1/3'' 8.5mm X200 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
06/06/2008 00:00;15/06/2008 00:00;199;1155;18845;200806064CS617;324,69;980;12;0;11760;Fabrikam Trendsetter 2/3'' 17mm X100 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
11/06/2008 00:00;21/06/2008 00:00;199;1226;18846;200806114CS618;330,99;999;12;0;11988;Fabrikam Trendsetter 1/3'' 8.5mm X200 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
26/06/2008 00:00;09/07/2008 00:00;199;1226;18849;200806264CS625;330,99;999;12;0;11988;Fabrikam Trendsetter 1/3'' 8.5mm X200 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
03/10/2008 00:00;13/10/2008 00:00;199;1226;18876;200810034CS707;330,99;999;12;0;11988;Fabrikam Trendsetter 1/3'' 8.5mm X200 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
05/10/2008 00:00;15/10/2008 00:00;199;1155;18876;200810054CS707;324,69;980;12;0;11760;Fabrikam Trendsetter 2/3'' 17mm X100 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
19/10/2009 00:00;28/10/2009 00:00;199;1155;19005;200910194CS920;324,69;980;12;0;11760;Fabrikam Trendsetter 2/3'' 17mm X100 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
04/05/2008 00:00;09/05/2008 00:00;306;1155;19051;200805044CS567;324,69;980;12;0;11760;Fabrikam Trendsetter 2/3'' 17mm X100 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
25/05/2009 00:00;06/06/2009 00:00;306;366;19068;200905253CS748;348,58;758;12;0;9096;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
04/06/2009 00:00;16/06/2009 00:00;306;1226;19068;200906044CS748;330,99;999;12;0;11988;Fabrikam Trendsetter 1/3'' 8.5mm X200 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
05/07/2009 00:00;09/07/2009 00:00;306;366;19070;200907053CS757;348,58;758;12;0;9096;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
15/05/2008 00:00;21/05/2008 00:00;306;1155;19052;200805154CS576;324,69;980;12;0;11760;Fabrikam Trendsetter 2/3'' 17mm X100 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
27/05/2008 00:00;02/06/2008 00:00;306;1226;19052;200805274CS576;330,99;999;12;0;11988;Fabrikam Trendsetter 1/3'' 8.5mm X200 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
07/06/2008 00:00;14/06/2008 00:00;306;366;19053;200806073CS586;348,58;758;12;0;9096;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
17/07/2008 00:00;25/07/2008 00:00;306;366;19054;200807173CS588;348,58;758;12;0;9096;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
27/06/2008 00:00;10/07/2008 00:00;199;1226;18849;200806274CS625;330,99;999;18;0;17982;Fabrikam Trendsetter 1/3'' 8.5mm X200 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
15/10/2008 00:00;26/10/2008 00:00;307;366;19107;200810153CS646;348,58;758;18;0;13644;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
26/10/2008 00:00;31/10/2008 00:00;199;1155;18881;200810264CS786;324,69;980;18;0;17640;Fabrikam Trendsetter 2/3'' 17mm X100 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
19/05/2009 00:00;30/05/2009 00:00;306;1226;19067;200905194CS746;330,99;999;18;0;17982;Fabrikam Trendsetter 1/3'' 8.5mm X200 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
23/05/2009 00:00;04/06/2009 00:00;306;366;19068;200905233CS748;348,58;758;18;0;13644;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
26/05/2009 00:00;07/06/2009 00:00;306;366;19068;200905263CS748;348,58;758;18;0;13644;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
09/07/2009 00:00;13/07/2009 00:00;306;366;19070;200907093CS757;348,58;758;18;0;13644;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
25/09/2009 00:00;05/10/2009 00:00;307;366;19136;200909253CS726;348,58;758;18;0;13644;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
02/06/2008 00:00;08/06/2008 00:00;306;1203;19052;200806024CS576;324,69;980;18;0;17640;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
07/06/2008 00:00;16/06/2008 00:00;199;1203;18845;200806074CS617;324,69;980;18;0;17640;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
26/06/2008 00:00;03/07/2008 00:00;306;1202;19053;200806264CS586;330,66;998;18;0;17964;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
22/07/2008 00:00;30/07/2008 00:00;306;1202;19054;200807224CS588;330,66;998;18;0;17964;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
10/06/2009 00:00;22/06/2009 00:00;306;1203;19068;200906104CS748;324,69;980;18;0;17640;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
01/10/2009 00:00;11/10/2009 00:00;307;1203;19136;200910014CS726;324,69;980;18;0;17640;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
27/06/2008 00:00;10/07/2008 00:00;199;384;18849;200806273CS625;348,58;758;18;0;13644;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
11/07/2009 00:00;24/07/2009 00:00;307;1203;19129;200907114CS719;324,69;980;8;0;7840;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
13/07/2009 00:00;26/07/2009 00:00;307;1178;19129;200907134CS719;330,66;998;8;0;7984;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
16/07/2009 00:00;29/07/2009 00:00;307;384;19129;200907163CS719;348,58;758;8;0;6064;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
19/07/2009 00:00;01/08/2009 00:00;307;1178;19129;200907194CS719;330,66;998;8;0;7984;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;Fabrikam, Inc.;Fabrikam;Regular;White
30/07/2009 00:00;03/08/2009 00:00;307;366;19130;200907303CS720;348,58;758;8;0;6064;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
31/07/2009 00:00;04/08/2009 00:00;307;366;19130;200907313CS720;348,58;758;8;0;6064;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
05/07/2009 00:00;17/07/2009 00:00;307;1202;19128;200907054CS718;330,66;998;8;0;7984;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
05/07/2008 00:00;10/07/2008 00:00;307;1155;19101;200807054CS599;324,69;980;8;0;7840;Fabrikam Trendsetter 2/3'' 17mm X100 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
08/07/2008 00:00;13/07/2008 00:00;307;366;19101;200807083CS599;348,58;758;8;0;6064;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
19/05/2008 00:00;25/05/2008 00:00;306;1203;19052;200805194CS576;324,69;980;24;0;23520;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
10/10/2008 00:00;20/10/2008 00:00;307;1202;19106;200810104CS637;330,66;998;24;0;23952;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
02/05/2008 00:00;13/05/2008 00:00;199;1226;18837;200805024CS605;330,99;999;24;0;23976;Fabrikam Trendsetter 1/3'' 8.5mm X200 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
22/06/2008 00:00;29/06/2008 00:00;306;1226;19053;200806224CS586;330,99;999;24;0;23976;Fabrikam Trendsetter 1/3'' 8.5mm X200 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
13/04/2008 00:00;19/04/2008 00:00;199;1155;18832;200804134CS600;324,69;980;30;0;29400;Fabrikam Trendsetter 2/3'' 17mm X100 Black;Fabrikam, Inc.;Fabrikam;Regular;Black
04/07/2008 00:00;09/07/2008 00:00;307;1202;19101;200807044CS599;330,66;998;15;0;14970;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
07/07/2008 00:00;12/07/2008 00:00;307;1203;19101;200807074CS599;324,69;980;13;0;12740;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
02/07/2008 00:00;07/07/2008 00:00;307;1202;19101;200807024CS599;330,66;998;14;0;13972;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
13/07/2009 00:00;26/07/2009 00:00;307;1203;19129;200907134CS719;324,69;980;14;0;13720;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
07/07/2009 00:00;19/07/2009 00:00;307;1203;19128;200907074CS718;324,69;980;16;0;15680;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
20/07/2009 00:00;24/07/2009 00:00;307;384;19130;200907203CS720;348,58;758;13;0;9854;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
21/07/2009 00:00;25/07/2009 00:00;307;384;19130;200907213CS720;348,58;758;19;0;14402;Adventure Works Laptop15.4W M1548 Red;Adventure Works;Adventure Works;Regular;Red
22/07/2009 00:00;26/07/2009 00:00;307;366;19130;200907223CS720;348,58;758;7;0;5306;Adventure Works Laptop15.4W M1548 Black;Adventure Works;Adventure Works;Regular;Black
23/07/2009 00:00;27/07/2009 00:00;307;1203;19130;200907234CS720;324,69;980;7;0;6860;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;Fabrikam, Inc.;Fabrikam;Regular;Grey
17/05/2008 00:00;21/05/2008 00:00;199;2496;18840;200805175CS609;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
02/06/2008 00:00;08/06/2008 00:00;306;2496;19052;200806025CS576;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
09/06/2008 00:00;16/06/2008 00:00;306;2496;19053;200806095CS586;5,09;9,99;120;0;1198,8;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
13/06/2008 00:00;23/06/2008 00:00;199;2496;18846;200806135CS618;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
21/06/2008 00:00;28/06/2008 00:00;306;2496;19053;200806215CS586;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
21/06/2008 00:00;03/07/2008 00:00;199;2496;18848;200806215CS620;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
26/06/2008 00:00;03/07/2008 00:00;306;2496;19053;200806265CS586;5,09;9,99;120;0;1198,8;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
27/06/2008 00:00;04/07/2008 00:00;306;2496;19053;200806275CS586;5,09;9,99;120;0;1198,8;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
01/07/2008 00:00;09/07/2008 00:00;306;2496;19054;200807015CS588;5,09;9,99;120;0;1198,8;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
05/07/2008 00:00;13/07/2008 00:00;306;2496;19054;200807055CS588;5,09;9,99;120;0;1198,8;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
06/07/2008 00:00;14/07/2008 00:00;306;2496;19054;200807065CS588;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
23/07/2008 00:00;01/08/2008 00:00;306;2496;19055;200807235CS608;5,09;9,99;120;0;1198,8;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
19/10/2008 00:00;30/10/2008 00:00;307;2496;19107;200810195CS646;5,09;9,99;120;0;1198,8;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
27/10/2008 00:00;07/11/2008 00:00;307;2496;19107;200810275CS646;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
30/10/2008 00:00;11/11/2008 00:00;307;2496;19108;200810305CS648;5,09;9,99;120;0;1198,8;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
30/10/2008 00:00;10/11/2008 00:00;307;2496;19107;200810305CS646;5,09;9,99;120;0;1198,8;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
02/04/2009 00:00;14/04/2009 00:00;199;2496;18928;200904025CS837;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
09/05/2009 00:00;13/05/2009 00:00;199;2496;18940;200905095CS849;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
04/06/2009 00:00;08/06/2009 00:00;199;2496;18950;200906045CS860;5,09;9,99;480;0;4795,2;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
30/06/2009 00:00;04/07/2009 00:00;306;2496;19070;200906305CS757;5,09;9,99;1440;0;14385,6;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
04/07/2009 00:00;16/07/2009 00:00;307;2496;19128;200907045CS718;5,09;9,99;288;0;2877,12;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
28/07/2009 00:00;01/08/2009 00:00;307;2496;19130;200907285CS720;5,09;9,99;288;0;2877,12;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
13/09/2009 00:00;22/09/2009 00:00;307;2496;19135;200909135CS725;5,09;9,99;480;0;4795,2;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
17/09/2009 00:00;26/09/2009 00:00;307;2496;19135;200909175CS725;5,09;9,99;480;0;4795,2;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
20/09/2009 00:00;29/09/2009 00:00;307;2496;19135;200909205CS725;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
14/10/2009 00:00;25/10/2009 00:00;307;2496;19137;200910145CS727;5,09;9,99;240;0;2397,6;Headphone Adapter for Contoso Phone E130 Silver;Contoso, Ltd;Contoso;Economy;Silver
